
10.02.2021 09:02:15;BETWEEN;VALID
10.02.2021 09:02:15;ONMOUSE;VALID
10.02.2021 09:02:15;NOSTATE;VALID
10.02.2021 09:02:15;BETWEEN;VALID
10.02.2021 09:02:16;ONMOUSE;VALID
10.02.2021 09:02:16;NOSTATE;VALID
10.02.2021 09:02:16;BETWEEN;VALID
10.02.2021 09:02:16;OVERMOUSE;VALID
10.02.2021 09:02:18;MouseCircle;VALID
10.02.2021 09:02:20;NOSTATE;VALID
10.02.2021 09:02:20;BETWEEN;VALID
10.02.2021 09:02:20;NOSTATE;VALID
10.02.2021 09:02:20;BETWEEN;VALID
12.02.2021 09:40:32;KEYBOARD;VALID
12.02.2021 09:40:33;NOSTATE;VALID
12.02.2021 09:40:33;KEYBOARD;VALID
12.02.2021 09:40:50;ONMOUSE;VALID
12.02.2021 09:40:50;NOSTATE;VALID
12.02.2021 09:40:50;KEYBOARD;VALID
12.02.2021 09:40:50;ONMOUSE;VALID
12.02.2021 09:40:50;NOSTATE;VALID
12.02.2021 09:40:50;KEYBOARD;VALID
12.02.2021 09:40:51;ONMOUSE;VALID
12.02.2021 09:40:53;NOSTATE;VALID
12.02.2021 09:40:53;KEYBOARD;VALID
12.02.2021 09:40:54;OVERMOUSE;VALID
12.02.2021 09:40:54;NOSTATE;VALID
12.02.2021 09:40:54;KEYBOARD;VALID
12.02.2021 09:40:54;OVERMOUSE;VALID
12.02.2021 09:40:54;NOSTATE;VALID
12.02.2021 09:40:54;KEYBOARD;VALID
12.02.2021 09:40:54;OVERMOUSE;VALID
12.02.2021 09:40:55;MouseKeytap;VALID
12.02.2021 09:40:58;ONMOUSE;VALID
12.02.2021 09:41:04;NOSTATE;VALID
12.02.2021 09:41:04;KEYBOARD;VALID
12.02.2021 09:41:18;KeyboardCircle;VALID
12.02.2021 09:41:21;KeyboardCircle;VALID
12.02.2021 09:41:37;NOSTATE;VALID
12.02.2021 09:41:37;KEYBOARD;VALID
12.02.2021 09:41:38;MouseKeytap;VALID
12.02.2021 09:41:39;NOSTATE;VALID
12.02.2021 09:41:39;BETWEEN;VALID
12.02.2021 09:41:58;OVERMOUSE;VALID
12.02.2021 09:42:06;MouseCircle;VALID
12.02.2021 09:42:11;NOSTATE;VALID
12.02.2021 09:42:24;BETWEEN;VALID
12.02.2021 09:42:45;NOSTATE;VALID
12.02.2021 09:42:45;BETWEEN;VALID
12.02.2021 09:42:45;NOSTATE;VALID
12.02.2021 09:42:45;KEYBOARD;VALID
12.02.2021 09:42:57;KeyboardCircle;VALID
12.02.2021 09:43:09;KeyboardCircle;VALID
12.02.2021 09:43:41;KeyboardCircle;VALID
12.02.2021 09:43:46;KeyboardSwipeRight;VALID
12.02.2021 09:44:11;NOSTATE;VALID
12.02.2021 09:44:11;BETWEEN;VALID
12.02.2021 09:44:11;MouseKeytap;VALID
12.02.2021 09:44:13;OVERMOUSE;VALID
12.02.2021 09:44:13;NOSTATE;VALID
12.02.2021 09:44:13;BETWEEN;VALID
12.02.2021 09:44:13;NOSTATE;VALID
12.02.2021 09:44:13;BETWEEN;VALID
12.02.2021 09:44:20;OVERMOUSE;VALID
12.02.2021 09:44:26;MouseSwipeUp;VALID
12.02.2021 09:44:28;NOSTATE;VALID
12.02.2021 09:44:29;KEYBOARD;VALID
12.02.2021 09:44:31;KeyboardCircle;VALID
12.02.2021 09:44:32;KeyboardCircle;VALID
12.02.2021 09:44:33;MouseKeytap;VALID
